"65","Vibrant Mint","3","I'm not sure if I want to return my Vibrant Mint.","2024-01-04 15:21:34"
"27","Vibrant Christmas Cactus","4","Can't wait to watch my Vibrant Christmas Cactus!","2024-11-23 04:39:26"
"31","Classic Lemon","1","My Classic Lemon was a huge disappointment.","2024-01-06 16:30:33"
"21","Fragrant Ghost Plant","1","My Fragrant Ghost Plant was a huge disappointment.","2024-08-20 23:49:25"
"72","Colorful Lettuce","3","I'm not sure if I like my Colorful Lettuce.","2024-12-03 23:49:16"
"88","Textured Strawberry","2","I'm so upset about my Textured Strawberry.","2024-09-08 04:04:51"
"37","Exotic Lettuce","2","I wish I could return my Exotic Lettuce.","2024-08-18 10:44:03"
"57","Shimmering Marigold","4","I'm so excited to munch on my Shimmering Marigold!","2024-01-22 22:01:15"
"24","Fragrant Daffodil","1","I wish I could return my Fragrant Daffodil.","2024-07-20 00:37:01"
"20","Trailing Daffodil","1","I'm so sad about my Trailing Daffodil.","2024-09-23 13:19:53"
"35","Bulbous Zebra Haworthia","1","I'm so disappointed with my Bulbous Zebra Haworthia.","2024-03-12 12:03:45"
"98","Spiky Rosemary","1","I wish I could return my Spiky Rosemary.","2024-09-14 13:57:27"
"17","Bright Parsley","1","I'm so upset about my Bright Parsley.","2024-06-23 09:51:58"
"17","Blooming Rosemary","4","Can't wait to watch my Blooming Rosemary!","2024-04-17 17:09:51"
"73","Classic Lithops","1","I'm so upset about my Classic Lithops.","2024-08-08 13:50:04"
"96","Trailing Blueberry","5","Can't wait to watch my Trailing Blueberry!","2024-10-27 04:17:22"
"93","Broadleaf Sage","2","I wish I could return my Broadleaf Sage.","2024-01-21 18:30:00"
"70","Dwarf Christmas Cactus","2","I'm so upset about my Dwarf Christmas Cactus.","2024-07-15 04:40:25"
"80","Sunny Thyme","1","I'm so upset about my Sunny Thyme.","2024-07-27 07:20:31"
"17","Medicinal String of Dolphins","4","What an Medicinal String of Dolphins!","2024-04-18 17:05:50"
"27","Classic Cilantro","4","Can't wait to watch my Classic Cilantro!","2024-09-16 10:44:49"
"71","Compact Lettuce","3","I'm so-so about my Compact Lettuce.","2024-01-22 10:29:23"
"53","Graceful Rosemary","1","I'm so upset about my Graceful Rosemary.","2024-02-05 02:38:35"
"7","Bulbous Lemon","2","I'm so disappointed with my Bulbous Lemon.","2024-09-07 13:24:53"
"76","Broadleaf Marigold","5","I'm so excited to munch on my Broadleaf Marigold!","2024-06-11 00:42:35"
"45","Golden Oregano","5","Can't wait to watch my Golden Oregano!","2024-11-06 16:46:21"
"63","Thorny Potato","2","I'm so upset about my Thorny Potato.","2024-04-05 09:48:42"
"81","Trailing Strawberry","5","What an Trailing Strawberry!","2024-09-08 20:17:27"
"55","Delicate Sunflower","3","I'm not sure if I want to return my Delicate Sunflower.","2024-03-17 13:27:22"
"72","Delicate Cucumber","3","I'm not sure if I want to return my Delicate Cucumber.","2024-08-21 04:28:30"
"13","Soft Sunflower","5","Can't wait to watch my Soft Sunflower!","2024-10-18 09:22:57"
"9","Bushy Parsley","3","I'm not sure if I want to keep my Bushy Parsley.","2024-10-16 17:56:25"
"67","Cascading Cilantro","5","What an Cascading Cilantro!","2024-01-10 23:15:24"
"21","Exotic Daffodil","4","I'm so excited to munch on my Exotic Daffodil!","2024-06-24 18:39:39"
"95","Smooth Pepper","1","I'm so sad about my Smooth Pepper.","2024-03-23 03:31:59"
"20","Giant Parsley","2","I'm so sad about my Giant Parsley.","2024-06-26 08:47:09"
"14","Lush Lily","5","What an Lush Lily!","2024-05-21 21:00:57"
"90","Fresh Panda Plant","2","I'm so upset about my Fresh Panda Plant.","2024-08-14 16:41:06"
"98","Thorny Lavender","5","What an Thorny Lavender!","2024-04-27 08:18:11"
"66","Evergreen Cucumber","3","I'm so-so about my Evergreen Cucumber.","2024-07-21 18:21:11"
"41","Blooming Zebra Haworthia","5","I'm so excited to munch on my Blooming Zebra Haworthia!","2024-09-17 01:03:32"
"59","Medicinal Apple","4","I love my Medicinal Apple!","2024-05-11 17:15:48"
"31","Verdant Marigold","4","I'm so excited to munch on my Verdant Marigold!","2024-08-06 08:38:06"
"80","Spiky Crown of Thorns","5","I'm so happy with my Spiky Crown of Thorns!","2024-05-21 16:51:45"
"1","Silver Parsley","1","I'm so upset about my Silver Parsley.","2024-01-29 13:14:15"
"36","Golden Tarragon","5","Can't wait to watch my Golden Tarragon!","2024-03-24 01:20:53"
"25","Frosty Oregano","2","My Frosty Oregano was a huge disappointment.","2024-05-02 15:34:35"
"50","Bushy Sunflower","3","I'm so-so about my Bushy Sunflower.","2024-07-11 20:25:23"
"30","Blooming Chrysanthemum","5","What an Blooming Chrysanthemum!","2024-10-30 23:59:15"
"94","Bushy Crown of Thorns","4","I'm so excited to munch on my Bushy Crown of Thorns!","2024-04-17 03:08:37"
"37","Vibrant Cilantro","1","I wish I could return my Vibrant Cilantro.","2024-06-27 07:49:10"
"49","Hardy Orchid","4","What an Hardy Orchid!","2024-02-05 23:12:31"
"22","Vibrant Tarragon","2","I wish I could return my Vibrant Tarragon.","2024-09-22 11:59:02"
"30","Blooming Marigold","5","I'm so happy with my Blooming Marigold!","2024-07-11 07:58:02"
"27","Wild Pepper","2","I'm so sad about my Wild Pepper.","2024-05-25 20:35:28"
"8","Verdant Cucumber","5","Can't wait to watch my Verdant Cucumber!","2024-04-18 17:21:29"
"96","Colorful Orchid","4","I'm so excited to munch on my Colorful Orchid!","2024-02-08 01:17:57"
"62","Blooming Lithops","2","I'm so upset about my Blooming Lithops.","2024-03-07 14:23:11"
"39","Bold Ghost Plant","4","Can't wait to watch my Bold Ghost Plant!","2024-06-19 03:52:21"
"57","Verdant Tulip","1","I wish I could return my Verdant Tulip.","2024-01-22 13:53:19"
"84","Exotic Orchid","1","My Exotic Orchid was a huge disappointment.","2024-05-21 10:19:27"
"13","Graceful Strawberry","3","I'm not sure how I feel about my Graceful Strawberry.","2024-12-01 19:20:08"
"96","Colorful Dill","3","I'm not sure if I like my Colorful Dill.","2024-01-22 06:17:20"
"78","Bulbous Dill","2","My Bulbous Dill was a huge disappointment.","2024-08-24 04:00:16"
"71","Bushy Potato","4","I'm so happy with my Bushy Potato!","2024-04-03 00:55:51"
"41","Delicate Daisy","5","I'm so happy with my Delicate Daisy!","2024-08-08 09:21:32"
"6","Compact Chrysanthemum","3","I'm so-so about my Compact Chrysanthemum.","2024-04-14 16:47:19"
"13","Compact Lily","4","What an Compact Lily!","2024-08-16 17:41:53"
"73","Glossy Sage","4","I'm so happy with my Glossy Sage!","2024-09-23 05:35:31"
"67","Aromatic Blueberry","1","I wish I could return my Aromatic Blueberry.","2024-10-10 11:16:42"
"90","Trailing Panda Plant","4","I love my Trailing Panda Plant!","2024-05-03 17:53:23"
"32","Bushy Blueberry","5","Can't wait to watch my Bushy Blueberry!","2024-01-28 20:16:30"
"96","Silver Parsley","1","I'm so disappointed with my Silver Parsley.","2024-04-23 22:16:30"
"99","Blooming Daisy","4","I'm so happy with my Blooming Daisy!","2024-01-03 02:29:27"
"89","Bushy Ghost Plant","4","What an Bushy Ghost Plant!","2024-11-16 21:45:04"
"83","Elegant Peony","4","I love my Elegant Peony!","2024-04-05 06:39:20"
"31","Elegant Sunflower","1","I'm so sad about my Elegant Sunflower.","2024-08-30 11:42:20"
"75","Bright Pepper","2","I'm so disappointed with my Bright Pepper.","2024-06-11 20:13:32"
"71","Bright Apple","1","I'm so upset about my Bright Apple.","2024-11-28 02:24:58"
"82","Exuberant Lavender","3","I'm not sure if I like my Exuberant Lavender.","2024-03-23 09:20:43"
"36","Verdant Lavender","3","I'm not sure how I feel about my Verdant Lavender.","2024-06-08 20:20:51"
"1","Evergreen Zebra Haworthia","4","Can't wait to watch my Evergreen Zebra Haworthia!","2024-11-28 19:20:48"
"26","Sunny String of Dolphins","3","I'm not sure if I want to return my Sunny String of Dolphins.","2024-04-01 02:57:19"
"5","Elegant Oregano","2","I'm so disappointed with my Elegant Oregano.","2024-07-03 23:37:10"
"0","Trailing String of Pearls","5","Can't wait to watch my Trailing String of Pearls!","2024-03-29 14:12:14"
"37","Budding Spinach","5","Can't wait to watch my Budding Spinach!","2024-02-12 14:40:31"
"70","Blooming Panda Plant","3","I'm not sure if I want to keep my Blooming Panda Plant.","2024-01-04 11:27:01"
"50","Trailing Echeveria","2","I'm so sad about my Trailing Echeveria.","2024-03-24 08:42:01"
"94","Sweet String of Dolphins","2","My Sweet String of Dolphins was a huge disappointment.","2024-07-04 16:28:00"
"41","Thorny Apple","2","I'm so upset about my Thorny Apple.","2024-02-19 01:51:22"
"99","Broadleaf Mint","1","I'm so disappointed with my Broadleaf Mint.","2024-10-03 00:04:02"
"7","Royal Carrot","4","I love my Royal Carrot!","2024-04-18 13:45:47"
"54","Frosty Lithops","3","I'm not sure how I feel about my Frosty Lithops.","2024-03-23 12:27:31"
"6","Bushy Potato","4","Can't wait to watch my Bushy Potato!","2024-08-07 01:23:34"
"92","Golden Ghost Plant","2","I'm so disappointed with my Golden Ghost Plant.","2024-03-18 14:54:23"
"29","Budding Rose","1","I wish I could return my Budding Rose.","2024-02-13 01:29:26"
"80","Bright Orchid","3","I'm not sure how I feel about my Bright Orchid.","2024-05-22 10:49:52"
"58","Prickly Pepper","5","I'm so excited to munch on my Prickly Pepper!","2024-10-30 11:27:06"
"32","Verdant Apple","1","My Verdant Apple was a huge disappointment.","2024-07-12 12:51:11"
"63","Thorny Basil","2","My Thorny Basil was a huge disappointment.","2024-09-20 05:40:01"
"96","Soft Echeveria","1","I'm so sad about my Soft Echeveria.","2024-07-21 18:27:49"
"25","Medicinal Parsley","2","I'm so disappointed with my Medicinal Parsley.","2024-07-21 03:39:32"
"87","Bulbous Apple","2","I'm so upset about my Bulbous Apple.","2024-05-27 19:50:17"
"55","Compact Chrysanthemum","5","I love my Compact Chrysanthemum!","2024-03-04 07:11:02"
"41","Colorful Sage","1","I wish I could return my Colorful Sage.","2024-09-07 04:31:20"
"81","Leafy Lettuce","5","Can't wait to watch my Leafy Lettuce!","2024-09-29 12:41:03"
"40","Silver Echeveria","2","I wish I could return my Silver Echeveria.","2024-04-10 20:04:47"
"44","Frosty Ghost Plant","5","I'm so happy with my Frosty Ghost Plant!","2024-02-03 01:16:40"
"6","Colorful Lily","3","I'm not sure if I want to return my Colorful Lily.","2024-07-18 01:59:51"
"9","Blooming Daffodil","5","I'm so happy with my Blooming Daffodil!","2024-01-27 19:09:36"
"82","Spiky Sage","4","I love my Spiky Sage!","2024-05-16 18:00:29"
"42","Medicinal String of Pearls","5","I'm so happy with my Medicinal String of Pearls!","2024-03-22 07:28:34"
"16","Shimmering Spinach","5","I love my Shimmering Spinach!","2024-08-03 10:37:06"
"82","Budding Spinach","5","I love my Budding Spinach!","2024-11-22 00:22:28"
"11","Woody Lemon","3","I'm not sure if I like my Woody Lemon.","2024-06-28 11:32:40"
"51","Shady Christmas Cactus","3","I'm not sure if I want to return my Shady Christmas Cactus.","2024-10-02 16:18:03"
"41","Blooming Daisy","3","I'm not sure if I want to return my Blooming Daisy.","2024-08-28 05:42:10"
"76","Shimmering Apple","1","I wish I could return my Shimmering Apple.","2024-03-07 19:44:13"
"9","Lush Chives","1","I'm so sad about my Lush Chives.","2024-09-01 04:54:30"
"16","Evergreen Daffodil","4","What an Evergreen Daffodil!","2024-08-25 23:37:20"
"14","Wild Lily","1","I'm so disappointed with my Wild Lily.","2024-05-26 18:08:54"
"15","Robust Crown of Thorns","5","I'm so happy with my Robust Crown of Thorns!","2024-05-29 06:51:13"
"75","Sunny Ghost Plant","2","I'm so upset about my Sunny Ghost Plant.","2024-03-29 02:42:25"
"86","Miniature Lemon","5","What an Miniature Lemon!","2024-01-12 16:00:26"
"4","Glossy Lettuce","4","What an Glossy Lettuce!","2024-02-08 08:40:45"
"58","Robust Oregano","4","What an Robust Oregano!","2024-03-12 23:58:40"
"86","Leafy Blueberry","3","I'm not sure how I feel about my Leafy Blueberry.","2024-08-16 08:03:36"
"96","Cascading Cucumber","1","My Cascading Cucumber was a huge disappointment.","2024-09-17 06:35:42"
"75","Robust Mint","5","I love my Robust Mint!","2024-01-22 16:29:45"
"11","Bright String of Dolphins","4","I'm so excited to munch on my Bright String of Dolphins!","2024-04-22 16:08:53"
"55","Delicate Tulip","4","I'm so happy with my Delicate Tulip!","2024-10-04 16:48:00"
"5","Lush String of Dolphins","5","I'm so excited to munch on my Lush String of Dolphins!","2024-07-18 18:33:17"
"65","Graceful Lettuce","2","I wish I could return my Graceful Lettuce.","2024-11-20 18:42:07"
"48","Elegant String of Pearls","5","I'm so excited to munch on my Elegant String of Pearls!","2024-08-29 21:08:49"
"4","Compact Daisy","3","I'm not sure how I feel about my Compact Daisy.","2024-08-22 08:40:33"
"16","Trailing Marigold","5","Can't wait to watch my Trailing Marigold!","2024-07-28 14:32:48"
"52","Soft String of Dolphins","5","I'm so excited to munch on my Soft String of Dolphins!","2024-08-01 12:53:57"
"44","Miniature Crown of Thorns","2","I wish I could return my Miniature Crown of Thorns.","2024-04-27 10:08:09"
"14","Silver Chives","1","I'm so disappointed with my Silver Chives.","2024-05-17 22:14:23"
"28","Blooming Strawberry","1","I'm so upset about my Blooming Strawberry.","2024-05-10 14:44:20"
"10","Wild Basil","4","Can't wait to watch my Wild Basil!","2024-11-27 05:46:05"
"39","Cascading Tarragon","2","I'm so disappointed with my Cascading Tarragon.","2024-03-18 08:01:31"
"9","Wild Christmas Cactus","4","What an Wild Christmas Cactus!","2024-06-02 11:38:16"
"69","Classic Daisy","4","What an Classic Daisy!","2024-05-30 07:06:07"
"31","Blooming Marigold","5","Can't wait to watch my Blooming Marigold!","2024-03-29 07:49:49"
"46","Shady Tomato","1","I'm so upset about my Shady Tomato.","2024-09-13 13:16:09"
"8","Lush Marigold","3","I'm not sure how I feel about my Lush Marigold.","2024-06-02 02:03:41"
"7","Graceful Orchid","1","I wish I could return my Graceful Orchid.","2024-08-01 14:58:01"
"81","Fragrant Sage","1","I'm so sad about my Fragrant Sage.","2024-03-28 18:14:17"
"33","Golden Carrot","3","I'm not sure if I like my Golden Carrot.","2024-03-20 05:56:48"
"58","Delicate Rosemary","3","I'm not sure if I want to keep my Delicate Rosemary.","2024-07-23 05:37:53"
"8","Smooth Daisy","5","What an Smooth Daisy!","2024-09-14 01:36:24"
"50","Thorny Dill","3","I'm not sure if I want to return my Thorny Dill.","2024-02-11 12:47:47"
"50","Lush Mint","4","What an Lush Mint!","2024-04-26 00:55:56"
"64","Bright Cilantro","1","My Bright Cilantro was a huge disappointment.","2024-05-11 13:20:30"
"95","Spiky Aloe Vera","1","I wish I could return my Spiky Aloe Vera.","2024-02-18 12:23:18"
"84","Textured Peony","5","I'm so excited to munch on my Textured Peony!","2024-06-02 12:13:10"
"52","Budding Chrysanthemum","1","I'm so sad about my Budding Chrysanthemum.","2024-06-04 00:30:49"
"67","Exotic Orchid","3","I'm not sure how I feel about my Exotic Orchid.","2024-07-11 06:16:07"
"40","Compact Pepper","4","I'm so excited to munch on my Compact Pepper!","2024-10-23 10:00:53"
"81","Miniature Orchid","2","I'm so sad about my Miniature Orchid.","2024-07-01 11:57:48"
"45","Exotic String of Pearls","5","I love my Exotic String of Pearls!","2024-08-18 08:44:55"
"1","Elegant Rose","1","I'm so upset about my Elegant Rose.","2024-08-31 20:30:13"
"29","Wild Chives","2","I'm so upset about my Wild Chives.","2024-10-31 07:43:47"
"17","Hardy Tomato","2","I'm so upset about my Hardy Tomato.","2024-11-22 21:19:38"
"66","Spiky Panda Plant","4","I'm so happy with my Spiky Panda Plant!","2024-03-05 10:45:36"
"13","Graceful Mint","1","My Graceful Mint was a huge disappointment.","2024-06-17 08:08:14"
"70","Bright String of Pearls","2","I wish I could return my Bright String of Pearls.","2024-10-09 12:23:33"
"19","Hardy Aloe Vera","1","I'm so disappointed with my Hardy Aloe Vera.","2024-05-10 05:07:47"
"43","Royal String of Pearls","4","What an Royal String of Pearls!","2024-04-23 03:03:37"
"0","Woody Strawberry","3","I'm not sure if I want to return my Woody Strawberry.","2024-04-11 09:37:51"
"5","Sweet Mint","5","What an Sweet Mint!","2024-06-28 17:41:43"
"99","Colorful Marigold","1","I wish I could return my Colorful Marigold.","2024-11-15 20:45:09"
"58","Shady Carrot","1","I'm so disappointed with my Shady Carrot.","2024-05-18 09:55:39"
"26","Robust Crown of Thorns","5","Can't wait to watch my Robust Crown of Thorns!","2024-02-01 17:22:48"
"52","Compact Tomato","5","I'm so happy with my Compact Tomato!","2024-02-06 10:06:11"
"46","Fragrant Cucumber","1","I wish I could return my Fragrant Cucumber.","2024-02-18 22:50:25"
"12","Woody Aloe Vera","2","I wish I could return my Woody Aloe Vera.","2024-04-27 10:03:56"
"8","Cascading Mint","2","I wish I could return my Cascading Mint.","2024-04-12 16:38:22"
"63","Tropical Spinach","1","I'm so upset about my Tropical Spinach.","2024-04-24 20:55:35"
"24","Bulbous Zebra Haworthia","3","I'm not sure if I want to return my Bulbous Zebra Haworthia.","2024-10-19 13:44:31"
"40","Shimmering Dill","2","I'm so sad about my Shimmering Dill.","2024-06-27 07:36:16"
"18","Vibrant Lemon","1","I'm so upset about my Vibrant Lemon.","2024-02-13 07:30:17"
"76","Cascading Jade Plant","2","I wish I could return my Cascading Jade Plant.","2024-02-14 20:13:29"
"93","Thorny Strawberry","3","I'm so-so about my Thorny Strawberry.","2024-03-13 14:16:54"
"3","Shady Tulip","3","I'm not sure if I want to keep my Shady Tulip.","2024-05-30 01:16:23"
"10","Bulbous Daisy","1","My Bulbous Daisy was a huge disappointment.","2024-01-26 08:53:30"
"31","Robust Daffodil","1","I'm so disappointed with my Robust Daffodil.","2024-02-27 07:59:26"
"25","Sunny Marigold","3","I'm not sure if I want to keep my Sunny Marigold.","2024-01-21 17:53:46"
"89","Medicinal Ghost Plant","4","I'm so excited to munch on my Medicinal Ghost Plant!","2024-10-29 13:53:34"
"4","Aromatic Lily","1","My Aromatic Lily was a huge disappointment.","2024-01-07 01:46:32"
"76","Shimmering Christmas Cactus","1","I wish I could return my Shimmering Christmas Cactus.","2024-11-24 05:58:13"
"61","Miniature Cucumber","3","I'm so-so about my Miniature Cucumber.","2024-04-27 08:51:06"
"71","Broadleaf Oregano","1","My Broadleaf Oregano was a huge disappointment.","2024-05-15 07:35:11"
"28","Budding Zebra Haworthia","2","I'm so sad about my Budding Zebra Haworthia.","2024-11-21 14:30:52"
"90","Graceful String of Dolphins","1","I wish I could return my Graceful String of Dolphins.","2024-06-05 00:22:46"
"39","Frosty Oregano","4","I'm so excited to munch on my Frosty Oregano!","2024-05-11 11:02:39"
"1","Colorful Strawberry","2","I'm so sad about my Colorful Strawberry.","2024-02-09 12:08:48"
"14","Broadleaf Marigold","4","What an Broadleaf Marigold!","2024-08-18 14:58:15"
"91","Elegant Zebra Haworthia","2","I wish I could return my Elegant Zebra Haworthia.","2024-01-09 06:13:10"
"84","Hardy Sunflower","5","I'm so happy with my Hardy Sunflower!","2024-02-01 13:31:15"
"73","Woody String of Pearls","3","I'm not sure if I like my Woody String of Pearls.","2024-01-05 04:40:37"
"96","Giant Cucumber","1","My Giant Cucumber was a huge disappointment.","2024-09-20 19:34:54"
"61","Blooming Dill","3","I'm not sure if I want to keep my Blooming Dill.","2024-05-24 19:32:07"
"59","Golden Echeveria","2","I'm so disappointed with my Golden Echeveria.","2024-09-11 00:35:44"
"50","Leafy Aloe Vera","3","I'm not sure if I like my Leafy Aloe Vera.","2024-02-20 23:56:22"
"76","Shady Rosemary","5","Can't wait to watch my Shady Rosemary!","2024-06-04 10:52:17"
"53","Prickly Cilantro","3","I'm not sure how I feel about my Prickly Cilantro.","2024-06-21 20:16:52"
"71","Hearty Tarragon","4","Can't wait to watch my Hearty Tarragon!","2024-10-05 20:52:03"
"55","Dwarf Ghost Plant","4","I'm so excited to munch on my Dwarf Ghost Plant!","2024-04-10 05:28:39"
"48","Giant Daisy","1","I'm so upset about my Giant Daisy.","2024-06-24 16:53:03"
"96","Sweet Chrysanthemum","3","I'm not sure if I want to keep my Sweet Chrysanthemum.","2024-01-22 05:04:43"
"79","Sweet Carrot","3","I'm not sure if I like my Sweet Carrot.","2024-06-25 11:28:28"
"29","Broadleaf Carrot","4","I'm so happy with my Broadleaf Carrot!","2024-02-10 21:40:00"
"77","Bulbous Rose","5","I'm so happy with my Bulbous Rose!","2024-01-17 04:21:19"
"97","Graceful Thyme","1","I'm so sad about my Graceful Thyme.","2024-07-05 08:09:24"
"49","Robust Strawberry","3","I'm so-so about my Robust Strawberry.","2024-09-05 01:38:07"
"99","Leafy Mint","5","I'm so excited to munch on my Leafy Mint!","2024-05-17 13:28:50"
"91","Smooth Christmas Cactus","3","I'm not sure how I feel about my Smooth Christmas Cactus.","2024-10-11 12:45:20"
"5","Leafy Daffodil","5","I'm so happy with my Leafy Daffodil!","2024-05-28 07:22:36"
"82","Robust Crown of Thorns","5","I love my Robust Crown of Thorns!","2024-05-28 07:27:07"
"23","Textured Lily","3","I'm not sure how I feel about my Textured Lily.","2024-05-30 08:37:17"
"76","Miniature Lily","5","I'm so excited to munch on my Miniature Lily!","2024-04-02 06:55:58"
"22","Leafy Spinach","4","What an Leafy Spinach!","2024-07-05 03:02:54"
"55","Fragrant Lemon","1","I'm so sad about my Fragrant Lemon.","2024-04-01 02:08:06"
"4","Spiky Aloe Vera","5","What an Spiky Aloe Vera!","2024-07-01 11:54:27"
"6","Royal Rose","1","I wish I could return my Royal Rose.","2024-10-24 22:44:42"
"47","Delicate Tarragon","4","I'm so excited to munch on my Delicate Tarragon!","2024-05-13 21:41:04"
"99","Cascading Parsley","3","I'm not sure if I like my Cascading Parsley.","2024-05-07 09:30:09"
"94","Hardy String of Dolphins","2","I'm so upset about my Hardy String of Dolphins.","2024-09-06 05:31:58"
"22","Bulbous String of Dolphins","2","I'm so sad about my Bulbous String of Dolphins.","2024-04-18 02:00:49"
"34","Cascading Tarragon","3","I'm not sure how I feel about my Cascading Tarragon.","2024-10-17 16:03:55"
"74","Woody Strawberry","2","I'm so disappointed with my Woody Strawberry.","2024-01-12 17:38:52"
"31","Colorful Lily","3","I'm not sure if I want to return my Colorful Lily.","2024-08-18 20:54:57"
"52","Trailing Pepper","1","My Trailing Pepper was a huge disappointment.","2024-06-01 02:55:56"
"80","Textured Marigold","5","Can't wait to watch my Textured Marigold!","2024-06-18 15:57:24"
"47","Glossy Rosemary","3","I'm not sure how I feel about my Glossy Rosemary.","2024-12-02 17:14:50"
"69","Golden Panda Plant","1","I'm so upset about my Golden Panda Plant.","2024-04-21 07:12:22"
"43","Silver Aloe Vera","3","I'm not sure if I want to keep my Silver Aloe Vera.","2024-07-12 03:33:05"
"63","Hearty Rose","3","I'm so-so about my Hearty Rose.","2024-07-22 05:09:51"
"59","Bulbous Peony","1","I'm so sad about my Bulbous Peony.","2024-02-28 01:19:19"
"82","Golden Echeveria","4","I love my Golden Echeveria!","2024-01-18 11:43:48"
"48","Compact Jade Plant","2","I wish I could return my Compact Jade Plant.","2024-02-07 10:18:26"
"41","Robust Chives","4","Can't wait to watch my Robust Chives!","2024-08-01 06:55:52"
"98","Aromatic Tarragon","1","I'm so sad about my Aromatic Tarragon.","2024-09-15 19:43:22"
"34","Colorful Sage","5","I'm so excited to munch on my Colorful Sage!","2024-10-21 16:33:08"
"26","Compact Ghost Plant","2","My Compact Ghost Plant was a huge disappointment.","2024-09-19 03:53:47"
"80","Leafy Spinach","5","I love my Leafy Spinach!","2024-05-20 13:26:17"
"77","Aromatic Blueberry","3","I'm not sure if I like my Aromatic Blueberry.","2024-08-12 21:56:51"
"60","Smooth Tarragon","4","I love my Smooth Tarragon!","2024-02-18 13:31:17"
"79","Dwarf Lily","3","I'm not sure if I want to return my Dwarf Lily.","2024-10-26 17:37:41"
"20","Elegant Oregano","5","I'm so excited to munch on my Elegant Oregano!","2024-05-25 07:17:29"
"57","Medicinal Zebra Haworthia","5","Can't wait to watch my Medicinal Zebra Haworthia!","2024-03-06 20:45:41"
"45","Elegant Daffodil","1","I'm so sad about my Elegant Daffodil.","2024-05-14 16:32:45"
"80","Exotic Rose","3","I'm not sure if I want to return my Exotic Rose.","2024-04-17 18:40:39"
"3","Fresh Panda Plant","5","Can't wait to watch my Fresh Panda Plant!","2024-02-29 07:35:37"
"12","Verdant Marigold","2","I wish I could return my Verdant Marigold.","2024-03-28 10:55:51"
"52","Evergreen Spinach","2","My Evergreen Spinach was a huge disappointment.","2024-02-26 21:27:01"
"24","Exuberant Orchid","1","I'm so disappointed with my Exuberant Orchid.","2024-08-21 02:44:20"
"43","Evergreen Sunflower","2","I'm so sad about my Evergreen Sunflower.","2024-04-22 19:50:09"
"3","Golden Echeveria","2","I wish I could return my Golden Echeveria.","2024-05-01 01:32:36"
"46","Miniature Parsley","4","Can't wait to watch my Miniature Parsley!","2024-10-17 05:17:52"
"21","Glossy Chives","1","I'm so disappointed with my Glossy Chives.","2024-02-10 11:06:43"
"45","Colorful Cucumber","3","I'm not sure how I feel about my Colorful Cucumber.","2024-09-13 01:27:37"
"18","Elegant Tomato","5","What an Elegant Tomato!","2024-06-08 21:19:27"
"36","Wild Zebra Haworthia","5","What an Wild Zebra Haworthia!","2024-01-27 23:55:30"
"63","Evergreen Echeveria","5","I'm so excited to munch on my Evergreen Echeveria!","2024-08-26 20:44:11"
"46","Compact Chrysanthemum","5","I'm so happy with my Compact Chrysanthemum!","2024-04-13 07:05:06"
"1","Elegant Blueberry","1","I'm so sad about my Elegant Blueberry.","2024-09-08 23:06:02"
"74","Fresh Lily","5","I love my Fresh Lily!","2024-04-10 00:52:59"
"19","Sweet Jade Plant","5","Can't wait to watch my Sweet Jade Plant!","2024-01-31 15:13:33"
"69","Prickly Basil","2","My Prickly Basil was a huge disappointment.","2024-06-12 07:38:28"
"42","Fragrant Daffodil","1","I'm so sad about my Fragrant Daffodil.","2024-03-16 19:48:12"
"94","Elegant Apple","5","What an Elegant Apple!","2024-07-25 18:13:53"
"21","Wild String of Pearls","5","Can't wait to watch my Wild String of Pearls!","2024-10-14 04:11:52"
"86","Cascading Rosemary","5","I'm so excited to munch on my Cascading Rosemary!","2024-07-09 13:59:00"
"30","Colorful Peony","1","I wish I could return my Colorful Peony.","2024-07-24 08:03:27"
"62","Hardy Daffodil","3","I'm not sure if I want to keep my Hardy Daffodil.","2024-01-06 01:34:40"
"56","Soft Tarragon","4","I'm so happy with my Soft Tarragon!","2024-09-10 18:10:29"
"8","Robust Lettuce","3","I'm not sure if I want to return my Robust Lettuce.","2024-04-07 21:30:25"
"35","Colorful Peony","2","I'm so disappointed with my Colorful Peony.","2024-11-29 06:33:58"
"2","Bright Rosemary","5","Can't wait to watch my Bright Rosemary!","2024-09-03 19:16:08"
"86","Aromatic Thyme","5","What an Aromatic Thyme!","2024-06-12 11:27:30"
"9","Delicate Mint","5","I love my Delicate Mint!","2024-07-02 08:10:51"
"19","Vibrant Daisy","4","I love my Vibrant Daisy!","2024-08-12 23:51:06"
"43","Cascading Strawberry","2","My Cascading Strawberry was a huge disappointment.","2024-07-27 16:39:08"
"11","Hardy Sunflower","2","My Hardy Sunflower was a huge disappointment.","2024-02-06 18:40:48"
"60","Woody Oregano","1","I'm so sad about my Woody Oregano.","2024-07-17 13:56:19"
"14","Shady Daffodil","3","I'm not sure how I feel about my Shady Daffodil.","2024-05-10 12:48:27"
"83","Cascading Crown of Thorns","4","I love my Cascading Crown of Thorns!","2024-09-30 07:11:27"
"35","Fresh Orchid","3","I'm not sure if I want to return my Fresh Orchid.","2024-07-16 21:19:36"
"87","Textured Rose","4","Can't wait to watch my Textured Rose!","2024-06-25 16:54:31"
"12","Medicinal Marigold","2","I'm so upset about my Medicinal Marigold.","2024-10-04 19:51:01"
